item_id_a	item_id_b	mode	action	is_directional	a_is_acting	score
9606.ENSP00000230340	9606.ENSP00000196551	binding		f	f	908
9606.ENSP00000230340	9606.ENSP00000173898	binding		f	t	549
9606.ENSP00000230340	9606.ENSP00000161863	binding		f	t	165
9606.ENSP00000230340	9606.ENSP00000173898	binding		f	f	549
9606.ENSP00000230340	9606.ENSP00000196551	reaction		t	f	908
9606.ENSP00000230340	9606.ENSP00000196551	binding		f	t	908
9606.ENSP00000230340	9606.ENSP00000196551	reaction		f	f	908
9606.ENSP00000230340	9606.ENSP00000199320	binding		f	t	465
9606.ENSP00000230340	9606.ENSP00000196551	reaction		t	t	908
9606.ENSP00000230340	9606.ENSP00000199320	binding		f	f	465
9606.ENSP00000230354	9606.ENSP00000181839	catalysis		t	f	260
9606.ENSP00000230354	9606.ENSP00000181839	binding		f	t	260
9606.ENSP00000230354	9606.ENSP00000013807	binding		f	f	375
9606.ENSP00000230354	9606.ENSP00000160382	reaction		f	f	169
9606.ENSP00000230354	9606.ENSP00000156825	activation	activation	t	f	900
9606.ENSP00000230354	9606.ENSP00000013807	binding		f	t	375
9606.ENSP00000230354	9606.ENSP00000080059	activation	activation	t	f	205
9606.ENSP00000230354	9606.ENSP00000181839	binding		f	f	260
9606.ENSP00000230354	9606.ENSP00000162023	binding		f	f	165
9606.ENSP00000230354	9606.ENSP00000160382	reaction		t	f	169
9606.ENSP00000230354	9606.ENSP00000160382	reaction		t	t	169
9606.ENSP00000230354	9606.ENSP00000164227	binding		f	t	476
9606.ENSP00000230354	9606.ENSP00000162023	binding		f	t	165
9606.ENSP00000230354	9606.ENSP00000164227	binding		f	f	476
9606.ENSP00000230354	9606.ENSP00000215587	reaction		f	f	949
9606.ENSP00000230354	9606.ENSP00000198767	reaction		f	f	908
9606.ENSP00000230354	9606.ENSP00000181839	reaction		t	f	260
9606.ENSP00000230354	9606.ENSP00000181839	catalysis		t	t	260
9606.ENSP00000230354	9606.ENSP00000181839	reaction		f	f	260
9606.ENSP00000230354	9606.ENSP00000198767	binding		f	t	908
9606.ENSP00000230354	9606.ENSP00000181839	reaction		t	t	260
9606.ENSP00000230354	9606.ENSP00000198767	binding		f	f	908
9606.ENSP00000230354	9606.ENSP00000215587	catalysis		t	t	949
9606.ENSP00000230354	9606.ENSP00000212015	catalysis		t	f	910
9606.ENSP00000230354	9606.ENSP00000198767	reaction		t	f	908
9606.ENSP00000230354	9606.ENSP00000198767	reaction		t	t	908
9606.ENSP00000230354	9606.ENSP00000215587	catalysis		t	f	949
9606.ENSP00000230354	9606.ENSP00000215587	binding		f	f	949
9606.ENSP00000230354	9606.ENSP00000215587	binding		f	t	949
9606.ENSP00000230354	9606.ENSP00000215587	reaction		t	f	949
9606.ENSP00000230354	9606.ENSP00000215587	reaction		t	t	949
9606.ENSP00000230354	9606.ENSP00000216271	activation	activation	t	f	205
9606.ENSP00000230354	9606.ENSP00000225983	activation	activation	t	f	205
9606.ENSP00000230354	9606.ENSP00000229794	ptmod		t	f	474
9606.ENSP00000230354	9606.ENSP00000239027	reaction		f	f	171
9606.ENSP00000230354	9606.ENSP00000239027	binding		f	t	177
9606.ENSP00000230354	9606.ENSP00000239027	activation	activation	t	f	181
9606.ENSP00000230354	9606.ENSP00000239027	binding		f	f	177
9606.ENSP00000230354	9606.ENSP00000239027	reaction		t	f	171
9606.ENSP00000230354	9606.ENSP00000239027	reaction		t	t	171
9606.ENSP00000230361	9606.ENSP00000012443	inhibition	inhibition	f	t	159
9606.ENSP00000230361	9606.ENSP00000012443	inhibition	inhibition	f	f	159
9606.ENSP00000230361	9606.ENSP00000012443	binding		f	t	161
9606.ENSP00000230361	9606.ENSP00000012443	binding		f	f	161
9606.ENSP00000230361	9606.ENSP00000012443	activation	activation	f	f	161
9606.ENSP00000230361	9606.ENSP00000221138	inhibition	inhibition	f	t	159
9606.ENSP00000230361	9606.ENSP00000053469	reaction		t	f	903
9606.ENSP00000230361	9606.ENSP00000012443	reaction		t	f	157
9606.ENSP00000230361	9606.ENSP00000012443	ptmod		f	f	159
9606.ENSP00000230361	9606.ENSP00000012443	reaction		f	f	157
9606.ENSP00000230361	9606.ENSP00000053469	binding		f	t	903
9606.ENSP00000230361	9606.ENSP00000012443	reaction		t	t	157
9606.ENSP00000230361	9606.ENSP00000053469	binding		f	f	903
9606.ENSP00000230361	9606.ENSP00000053469	reaction		t	t	903
9606.ENSP00000230361	9606.ENSP00000158166	activation	activation	f	f	179
9606.ENSP00000230361	9606.ENSP00000221138	inhibition	inhibition	f	f	159
9606.ENSP00000230361	9606.ENSP00000218006	binding	inhibition	t	t	909
9606.ENSP00000230361	9606.ENSP00000218006	activation	activation	f	f	818
9606.ENSP00000230361	9606.ENSP00000218006	binding		f	t	906
9606.ENSP00000230361	9606.ENSP00000218006	binding	activation	t	t	909
9606.ENSP00000230361	9606.ENSP00000218006	binding		f	f	906
9606.ENSP00000230361	9606.ENSP00000221138	binding		f	t	161
9606.ENSP00000230361	9606.ENSP00000218006	inhibition	inhibition	f	f	818
9606.ENSP00000230361	9606.ENSP00000218006	inhibition	inhibition	f	t	818
9606.ENSP00000230361	9606.ENSP00000221138	binding		f	f	161
9606.ENSP00000230361	9606.ENSP00000221138	activation	activation	f	f	161
9606.ENSP00000230361	9606.ENSP00000221138	reaction		t	f	157
9606.ENSP00000230361	9606.ENSP00000221138	ptmod		f	f	159
9606.ENSP00000230361	9606.ENSP00000221138	reaction		f	f	157
9606.ENSP00000230361	9606.ENSP00000221138	reaction		t	t	157
9606.ENSP00000230361	9606.ENSP00000243052	activation	activation	t	t	169
9606.ENSP00000230361	9606.ENSP00000240139	reaction		f	f	157
9606.ENSP00000230361	9606.ENSP00000240139	binding		f	t	161
9606.ENSP00000230361	9606.ENSP00000240139	activation	activation	f	f	161
9606.ENSP00000230361	9606.ENSP00000240139	binding		f	f	161
9606.ENSP00000230361	9606.ENSP00000240139	ptmod		f	f	159
9606.ENSP00000230361	9606.ENSP00000240139	inhibition	inhibition	f	f	159
9606.ENSP00000230361	9606.ENSP00000240139	inhibition	inhibition	f	t	159
9606.ENSP00000230361	9606.ENSP00000243052	activation	activation	f	f	169
9606.ENSP00000230361	9606.ENSP00000240139	reaction		t	f	157
9606.ENSP00000230361	9606.ENSP00000240139	reaction		t	t	157
9606.ENSP00000230361	9606.ENSP00000254854	binding		f	f	906
9606.ENSP00000230361	9606.ENSP00000254854	binding	activation	t	t	909
9606.ENSP00000230361	9606.ENSP00000254854	activation	activation	f	f	818
9606.ENSP00000230361	9606.ENSP00000254854	inhibition	inhibition	f	f	818
9606.ENSP00000230361	9606.ENSP00000254854	binding		f	t	906
9606.ENSP00000230361	9606.ENSP00000254854	binding	inhibition	t	t	909
9606.ENSP00000230361	9606.ENSP00000254854	inhibition	inhibition	f	t	818
9606.ENSP00000230361	9606.ENSP00000261170	activation	activation	f	f	224
9606.ENSP00000230361	9606.ENSP00000261170	inhibition	inhibition	f	f	224
9606.ENSP00000230361	9606.ENSP00000261170	binding	activation	t	t	203
9606.ENSP00000230361	9606.ENSP00000261170	binding	inhibition	t	t	203
9606.ENSP00000230361	9606.ENSP00000261170	inhibition	inhibition	f	t	224
9606.ENSP00000230419	9606.ENSP00000204961	catalysis		t	f	152
9606.ENSP00000230419	9606.ENSP00000005340	binding		f	f	165
9606.ENSP00000230419	9606.ENSP00000215832	reaction		t	t	150
9606.ENSP00000230419	9606.ENSP00000204961	binding		f	t	152
9606.ENSP00000230419	9606.ENSP00000005340	reaction		t	f	165
9606.ENSP00000230419	9606.ENSP00000005340	catalysis		t	t	165
9606.ENSP00000230419	9606.ENSP00000005340	binding		f	t	165
9606.ENSP00000230419	9606.ENSP00000005340	catalysis		t	f	165
9606.ENSP00000230419	9606.ENSP00000005340	reaction		f	f	165
9606.ENSP00000230419	9606.ENSP00000005340	inhibition	inhibition	f	f	169
9606.ENSP00000230419	9606.ENSP00000005340	inhibition	inhibition	f	t	169
9606.ENSP00000230419	9606.ENSP00000204961	binding		f	f	152
9606.ENSP00000230419	9606.ENSP00000012443	ptmod		f	f	150
9606.ENSP00000230419	9606.ENSP00000005340	reaction		t	t	165
9606.ENSP00000230419	9606.ENSP00000012443	catalysis		t	f	150
9606.ENSP00000230419	9606.ENSP00000178640	ptmod		f	f	169
9606.ENSP00000230419	9606.ENSP00000178640	activation	activation	f	f	169
9606.ENSP00000230419	9606.ENSP00000178640	catalysis		t	t	163
9606.ENSP00000230419	9606.ENSP00000215832	reaction		t	f	150
9606.ENSP00000230419	9606.ENSP00000215368	catalysis		t	t	152
9606.ENSP00000230419	9606.ENSP00000211287	catalysis		t	f	152
9606.ENSP00000230419	9606.ENSP00000204961	reaction		t	f	152
9606.ENSP00000230419	9606.ENSP00000204961	catalysis		t	t	152
9606.ENSP00000230419	9606.ENSP00000204961	reaction		f	f	152
9606.ENSP00000230419	9606.ENSP00000211287	binding		f	t	152
9606.ENSP00000230419	9606.ENSP00000204961	reaction		t	t	152
9606.ENSP00000230419	9606.ENSP00000211287	binding		f	f	152
9606.ENSP00000230419	9606.ENSP00000215368	catalysis		t	f	152
9606.ENSP00000230419	9606.ENSP00000211287	reaction		t	f	150
9606.ENSP00000230419	9606.ENSP00000211287	catalysis		t	t	152
9606.ENSP00000230419	9606.ENSP00000211287	reaction		f	f	150
9606.ENSP00000230419	9606.ENSP00000215368	binding		f	t	152
9606.ENSP00000230419	9606.ENSP00000211287	reaction		t	t	150
9606.ENSP00000230419	9606.ENSP00000215368	binding		f	f	152
9606.ENSP00000230419	9606.ENSP00000215832	reaction		f	f	150
9606.ENSP00000230419	9606.ENSP00000215659	catalysis		t	t	152
9606.ENSP00000230419	9606.ENSP00000215368	reaction		t	t	152
9606.ENSP00000230419	9606.ENSP00000215368	reaction		f	f	152
9606.ENSP00000230419	9606.ENSP00000215368	reaction		t	f	152
9606.ENSP00000230419	9606.ENSP00000215659	catalysis		t	f	152
9606.ENSP00000230419	9606.ENSP00000215659	binding		f	f	152
9606.ENSP00000230419	9606.ENSP00000215659	binding		f	t	152
9606.ENSP00000230419	9606.ENSP00000215832	catalysis		t	t	152
9606.ENSP00000230419	9606.ENSP00000215659	reaction		t	t	150
9606.ENSP00000230419	9606.ENSP00000215659	reaction		f	f	150
9606.ENSP00000230419	9606.ENSP00000215659	reaction		t	f	150
9606.ENSP00000230419	9606.ENSP00000215832	catalysis		t	f	152
9606.ENSP00000230419	9606.ENSP00000215832	binding		f	f	152
9606.ENSP00000230419	9606.ENSP00000215832	binding		f	t	152
9606.ENSP00000230419	9606.ENSP00000240139	ptmod		f	f	150
9606.ENSP00000230419	9606.ENSP00000229328	catalysis		t	f	156
9606.ENSP00000230419	9606.ENSP00000224337	activation	activation	f	f	169
9606.ENSP00000230419	9606.ENSP00000222254	inhibition	inhibition	f	f	163
9606.ENSP00000230419	9606.ENSP00000221138	ptmod		f	f	150
9606.ENSP00000230419	9606.ENSP00000221138	catalysis		t	f	150
9606.ENSP00000230419	9606.ENSP00000222254	binding		f	t	268
9606.ENSP00000230419	9606.ENSP00000222254	activation	activation	f	f	197
9606.ENSP00000230419	9606.ENSP00000222254	binding		f	f	268
9606.ENSP00000230419	9606.ENSP00000222254	reaction		f	f	238
9606.ENSP00000230419	9606.ENSP00000222254	inhibition	inhibition	f	t	163
9606.ENSP00000230419	9606.ENSP00000222254	ptmod		f	f	165
9606.ENSP00000230419	9606.ENSP00000222254	reaction		t	f	238
9606.ENSP00000230419	9606.ENSP00000222254	reaction		t	t	238
9606.ENSP00000230419	9606.ENSP00000229328	binding		f	t	175
9606.ENSP00000230419	9606.ENSP00000224337	ptmod		f	f	169
9606.ENSP00000230419	9606.ENSP00000224337	binding		f	f	169
9606.ENSP00000230419	9606.ENSP00000224337	binding		f	t	169
9606.ENSP00000230419	9606.ENSP00000229328	binding		f	f	175
9606.ENSP00000230419	9606.ENSP00000229328	activation	activation	f	f	175
9606.ENSP00000230419	9606.ENSP00000240139	catalysis		t	f	150
9606.ENSP00000230419	9606.ENSP00000231487	inhibition	inhibition	t	f	171
9606.ENSP00000230419	9606.ENSP00000229328	reaction		f	f	172
9606.ENSP00000230419	9606.ENSP00000229328	catalysis		t	t	173
9606.ENSP00000230419	9606.ENSP00000229328	ptmod		f	f	175
9606.ENSP00000230419	9606.ENSP00000229328	reaction		t	f	172
9606.ENSP00000230419	9606.ENSP00000229328	reaction		t	t	172
9606.ENSP00000230419	9606.ENSP00000231487	binding		f	t	173
9606.ENSP00000230419	9606.ENSP00000231487	binding		f	f	173
9606.ENSP00000230419	9606.ENSP00000233607	catalysis		t	t	167
9606.ENSP00000230419	9606.ENSP00000231487	reaction		t	t	173
9606.ENSP00000230419	9606.ENSP00000231487	reaction		f	f	173
9606.ENSP00000230419	9606.ENSP00000231487	reaction		t	f	173
9606.ENSP00000230419	9606.ENSP00000233607	catalysis		t	f	167
9606.ENSP00000230419	9606.ENSP00000233607	binding		f	f	169
9606.ENSP00000230419	9606.ENSP00000233607	binding		f	t	169
9606.ENSP00000230419	9606.ENSP00000233607	ptmod		f	f	163
9606.ENSP00000230419	9606.ENSP00000233607	inhibition	inhibition	f	f	163
9606.ENSP00000230419	9606.ENSP00000233607	inhibition	inhibition	f	t	163
9606.ENSP00000230419	9606.ENSP00000233607	reaction		t	t	167
9606.ENSP00000230419	9606.ENSP00000233607	reaction		f	f	167
9606.ENSP00000230419	9606.ENSP00000233607	reaction		t	f	167
9606.ENSP00000230419	9606.ENSP00000262300	ptmod		f	f	169
9606.ENSP00000230419	9606.ENSP00000256707	activation	activation	f	f	169
9606.ENSP00000230419	9606.ENSP00000246957	catalysis		t	t	161
9606.ENSP00000230419	9606.ENSP00000246957	catalysis		t	f	161
9606.ENSP00000230419	9606.ENSP00000246069	ptmod		f	f	169
9606.ENSP00000230419	9606.ENSP00000246069	inhibition	inhibition	f	f	169
9606.ENSP00000230419	9606.ENSP00000246069	inhibition	inhibition	f	t	169
9606.ENSP00000230419	9606.ENSP00000246957	binding		f	t	161
9606.ENSP00000230419	9606.ENSP00000246957	activation	activation	f	f	163
9606.ENSP00000230419	9606.ENSP00000246957	binding		f	f	161
9606.ENSP00000230419	9606.ENSP00000254101	binding		f	t	175
9606.ENSP00000230419	9606.ENSP00000246957	reaction		t	t	161
9606.ENSP00000230419	9606.ENSP00000246957	reaction		f	f	161
9606.ENSP00000230419	9606.ENSP00000246957	reaction		t	f	161
9606.ENSP00000230419	9606.ENSP00000254101	binding		f	f	175
9606.ENSP00000230419	9606.ENSP00000253792	expression		t	t	165
9606.ENSP00000230419	9606.ENSP00000254101	activation	activation	f	f	175
9606.ENSP00000230419	9606.ENSP00000254101	ptmod		f	f	175
9606.ENSP00000230419	9606.ENSP00000254101	catalysis		t	f	156
9606.ENSP00000230419	9606.ENSP00000254101	catalysis		t	t	173
9606.ENSP00000230419	9606.ENSP00000254101	reaction		t	t	172
9606.ENSP00000230419	9606.ENSP00000254101	reaction		f	f	172
9606.ENSP00000230419	9606.ENSP00000254101	reaction		t	f	172
9606.ENSP00000230419	9606.ENSP00000262300	inhibition	inhibition	f	t	169
9606.ENSP00000230419	9606.ENSP00000257430	ptmod		f	f	163
9606.ENSP00000230419	9606.ENSP00000256707	reaction		t	f	169
9606.ENSP00000230419	9606.ENSP00000256707	catalysis		t	f	169
9606.ENSP00000230419	9606.ENSP00000256707	binding		f	f	169
9606.ENSP00000230419	9606.ENSP00000256707	binding		f	t	169
9606.ENSP00000230419	9606.ENSP00000256707	reaction		f	f	169
9606.ENSP00000230419	9606.ENSP00000256707	catalysis		t	t	169
9606.ENSP00000230419	9606.ENSP00000256707	ptmod		f	f	169
9606.ENSP00000230419	9606.ENSP00000257430	inhibition	inhibition	f	t	163
9606.ENSP00000230419	9606.ENSP00000257430	binding		f	t	169
9606.ENSP00000230419	9606.ENSP00000256707	reaction		t	t	169
9606.ENSP00000230419	9606.ENSP00000257430	binding		f	f	169
9606.ENSP00000230419	9606.ENSP00000257430	inhibition	inhibition	f	f	163
9606.ENSP00000230419	9606.ENSP00000257430	catalysis		t	f	167
9606.ENSP00000230419	9606.ENSP00000257430	catalysis		t	t	167
9606.ENSP00000230419	9606.ENSP00000262300	inhibition	inhibition	f	f	169
9606.ENSP00000230419	9606.ENSP00000257430	reaction		t	t	167
9606.ENSP00000230419	9606.ENSP00000257430	reaction		f	f	167
9606.ENSP00000230419	9606.ENSP00000257430	reaction		t	f	167
9606.ENSP00000230449	9606.ENSP00000005257	binding		f	f	915
9606.ENSP00000230449	9606.ENSP00000000233	activation	activation	f	f	169
9606.ENSP00000230449	9606.ENSP00000005257	activation	activation	f	f	848
9606.ENSP00000230449	9606.ENSP00000000233	reaction		f	f	169
9606.ENSP00000230449	9606.ENSP00000000233	binding		f	f	169
9606.ENSP00000230449	9606.ENSP00000000233	binding		f	t	169
9606.ENSP00000230449	9606.ENSP00000216127	reaction		f	f	169
9606.ENSP00000230449	9606.ENSP00000201979	reaction		f	f	169
9606.ENSP00000230449	9606.ENSP00000005257	reaction		f	f	190
9606.ENSP00000230449	9606.ENSP00000005257	binding		f	t	915
9606.ENSP00000230449	9606.ENSP00000005257	catalysis		t	f	910
9606.ENSP00000230449	9606.ENSP00000201979	binding		f	t	169
9606.ENSP00000230449	9606.ENSP00000201979	activation	activation	f	f	169
9606.ENSP00000230449	9606.ENSP00000201979	binding		f	f	169
9606.ENSP00000230449	9606.ENSP00000216127	binding		f	t	169
9606.ENSP00000230449	9606.ENSP00000216101	binding		f	t	169
9606.ENSP00000230449	9606.ENSP00000216101	activation	activation	f	f	169
9606.ENSP00000230449	9606.ENSP00000216101	binding		f	f	169
9606.ENSP00000230449	9606.ENSP00000216127	binding		f	f	169
9606.ENSP00000230449	9606.ENSP00000216101	reaction		f	f	169
9606.ENSP00000230449	9606.ENSP00000216127	activation	activation	f	f	169
9606.ENSP00000230449	9606.ENSP00000238738	reaction		f	f	169
9606.ENSP00000230449	9606.ENSP00000220507	binding		f	f	169
9606.ENSP00000230449	9606.ENSP00000220062	binding		f	f	169
9606.ENSP00000230449	9606.ENSP00000220062	activation	activation	f	f	169
9606.ENSP00000230449	9606.ENSP00000220507	activation	activation	f	f	169
9606.ENSP00000230449	9606.ENSP00000220062	binding		f	t	169
9606.ENSP00000230449	9606.ENSP00000220062	reaction		f	f	169
9606.ENSP00000230449	9606.ENSP00000225688	activation	activation	f	f	169
9606.ENSP00000230449	9606.ENSP00000220507	binding		f	t	169
9606.ENSP00000230449	9606.ENSP00000220507	reaction		f	f	169
9606.ENSP00000230449	9606.ENSP00000225688	reaction		f	f	169
9606.ENSP00000230449	9606.ENSP00000225688	binding		f	f	169
9606.ENSP00000230449	9606.ENSP00000225688	binding		f	t	169
9606.ENSP00000230449	9606.ENSP00000238738	binding		f	t	913
9606.ENSP00000230449	9606.ENSP00000229002	binding		f	t	169
9606.ENSP00000230449	9606.ENSP00000229002	activation	activation	f	f	169
9606.ENSP00000230449	9606.ENSP00000229002	binding		f	f	169
9606.ENSP00000230449	9606.ENSP00000229002	reaction		f	f	169
9606.ENSP00000230449	9606.ENSP00000238738	binding		f	f	913
9606.ENSP00000230449	9606.ENSP00000238738	activation	activation	t	f	910
9606.ENSP00000230449	9606.ENSP00000238738	activation	activation	f	f	169
9606.ENSP00000230449	9606.ENSP00000245304	binding		f	t	169
9606.ENSP00000230449	9606.ENSP00000241463	binding		f	t	169
9606.ENSP00000230449	9606.ENSP00000241463	activation	activation	f	f	169
9606.ENSP00000230449	9606.ENSP00000241463	binding		f	f	169
9606.ENSP00000230449	9606.ENSP00000245304	binding		f	f	169
9606.ENSP00000230449	9606.ENSP00000241463	reaction		f	f	169
9606.ENSP00000230449	9606.ENSP00000245304	activation	activation	f	f	169
9606.ENSP00000230449	9606.ENSP00000246792	activation	activation	f	f	169
9606.ENSP00000230449	9606.ENSP00000245304	reaction		f	f	169
9606.ENSP00000230449	9606.ENSP00000246792	reaction		f	f	169
9606.ENSP00000230449	9606.ENSP00000246792	binding		f	f	169
9606.ENSP00000230449	9606.ENSP00000246792	binding		f	t	169
9606.ENSP00000230449	9606.ENSP00000249071	activation	activation	t	f	169
9606.ENSP00000230449	9606.ENSP00000248706	binding		f	f	169
9606.ENSP00000230449	9606.ENSP00000248706	activation	activation	f	f	169
9606.ENSP00000230449	9606.ENSP00000249071	activation	activation	f	f	169
9606.ENSP00000230449	9606.ENSP00000248706	binding		f	t	169
9606.ENSP00000230449	9606.ENSP00000248706	reaction		f	f	169
9606.ENSP00000230449	9606.ENSP00000250559	reaction		f	f	169
9606.ENSP00000230449	9606.ENSP00000249071	reaction		f	f	169
9606.ENSP00000230449	9606.ENSP00000249071	binding		f	f	169
9606.ENSP00000230449	9606.ENSP00000249071	binding		f	t	169
9606.ENSP00000230449	9606.ENSP00000250559	binding		f	t	169
9606.ENSP00000230449	9606.ENSP00000250559	activation	activation	f	f	169
9606.ENSP00000230449	9606.ENSP00000250559	binding		f	f	169
9606.ENSP00000230449	9606.ENSP00000261636	binding		f	f	169
9606.ENSP00000230449	9606.ENSP00000256196	activation	activation	f	f	169
9606.ENSP00000230449	9606.ENSP00000256078	reaction		f	f	169
9606.ENSP00000230449	9606.ENSP00000256078	binding		f	t	169
9606.ENSP00000230449	9606.ENSP00000256078	activation	activation	f	f	169
9606.ENSP00000230449	9606.ENSP00000256078	binding		f	f	169
9606.ENSP00000230449	9606.ENSP00000261636	activation	activation	f	f	169
9606.ENSP00000230449	9606.ENSP00000256682	reaction		f	f	169
9606.ENSP00000230449	9606.ENSP00000256196	reaction		f	f	169
9606.ENSP00000230449	9606.ENSP00000256196	binding		f	f	169
9606.ENSP00000230449	9606.ENSP00000256196	binding		f	t	169
9606.ENSP00000230449	9606.ENSP00000256682	binding		f	t	169
9606.ENSP00000230449	9606.ENSP00000256682	activation	activation	f	f	169
9606.ENSP00000230449	9606.ENSP00000256682	binding		f	f	169
9606.ENSP00000230449	9606.ENSP00000256953	binding		f	t	169
9606.ENSP00000230449	9606.ENSP00000256953	activation	activation	f	f	169
9606.ENSP00000230449	9606.ENSP00000256953	binding		f	f	169
9606.ENSP00000230449	9606.ENSP00000256953	reaction		f	f	169
9606.ENSP00000230449	9606.ENSP00000261890	reaction		f	f	938
9606.ENSP00000230449	9606.ENSP00000261890	activation	activation	f	f	187
9606.ENSP00000230449	9606.ENSP00000261636	binding		f	t	169
9606.ENSP00000230449	9606.ENSP00000261636	reaction		f	f	169
9606.ENSP00000230449	9606.ENSP00000261890	binding		f	t	938
9606.ENSP00000230449	9606.ENSP00000261890	activation	activation	t	f	910
9606.ENSP00000230449	9606.ENSP00000261890	binding		f	f	938
9606.ENSP00000230449	9606.ENSP00000262187	binding		f	t	169
9606.ENSP00000230449	9606.ENSP00000262187	activation	activation	f	f	169
9606.ENSP00000230449	9606.ENSP00000262187	binding		f	f	169
9606.ENSP00000230449	9606.ENSP00000262187	reaction		f	f	169
9606.ENSP00000230538	9606.ENSP00000007722	activation	activation	f	f	800
9606.ENSP00000230538	9606.ENSP00000200181	activation	activation	f	f	801
9606.ENSP00000230538	9606.ENSP00000222573	activation	activation	f	f	805
9606.ENSP00000230538	9606.ENSP00000261023	activation	activation	f	f	800
9606.ENSP00000230640	9606.ENSP00000161863	binding		f	f	172
9606.ENSP00000230640	9606.ENSP00000156109	binding		f	f	906
9606.ENSP00000230640	9606.ENSP00000156471	reaction		t	f	914
9606.ENSP00000230640	9606.ENSP00000156109	reaction		f	f	906
9606.ENSP00000230640	9606.ENSP00000156471	reaction		f	f	914
9606.ENSP00000230640	9606.ENSP00000156109	binding		f	t	906
9606.ENSP00000230640	9606.ENSP00000156109	reaction		t	f	906
9606.ENSP00000230640	9606.ENSP00000156471	binding		f	t	914
9606.ENSP00000230640	9606.ENSP00000156471	binding		f	f	914
9606.ENSP00000230640	9606.ENSP00000161863	binding		f	t	172
9606.ENSP00000230640	9606.ENSP00000199814	reaction		t	f	905
9606.ENSP00000230640	9606.ENSP00000161863	catalysis		t	t	195
9606.ENSP00000230640	9606.ENSP00000161863	reaction		f	f	169
9606.ENSP00000230640	9606.ENSP00000199814	reaction		f	f	905
9606.ENSP00000230640	9606.ENSP00000199814	binding		f	t	905
9606.ENSP00000230640	9606.ENSP00000161863	reaction		t	f	169
9606.ENSP00000230640	9606.ENSP00000199814	binding		f	f	905
9606.ENSP00000230640	9606.ENSP00000202773	catalysis		t	t	900
9606.ENSP00000230658	9606.ENSP00000245451	activation	activation	t	t	562
9606.ENSP00000230658	9606.ENSP00000240652	activation	activation	t	t	416
9606.ENSP00000230658	9606.ENSP00000245451	activation	activation	t	f	572
9606.ENSP00000230658	9606.ENSP00000250971	activation	activation	t	t	467
9606.ENSP00000230658	9606.ENSP00000254457	expression	inhibition	t	t	434
9606.ENSP00000230771	9606.ENSP00000262177	inhibition	inhibition	f	f	158
9606.ENSP00000230771	9606.ENSP00000256383	ptmod		t	t	161
9606.ENSP00000230771	9606.ENSP00000256383	ptmod		f	f	406
9606.ENSP00000230771	9606.ENSP00000256383	catalysis		t	t	402
9606.ENSP00000230771	9606.ENSP00000256383	activation	activation	f	f	406
9606.ENSP00000230771	9606.ENSP00000254322	inhibition	inhibition	f	t	158
9606.ENSP00000230771	9606.ENSP00000221138	inhibition	inhibition	f	t	161
9606.ENSP00000230771	9606.ENSP00000012443	ptmod		f	f	161
9606.ENSP00000230771	9606.ENSP00000012443	inhibition	inhibition	f	f	161
9606.ENSP00000230771	9606.ENSP00000012443	inhibition	inhibition	f	t	161
9606.ENSP00000230771	9606.ENSP00000221138	inhibition	inhibition	f	f	161
9606.ENSP00000230771	9606.ENSP00000199389	binding		f	f	189
9606.ENSP00000230771	9606.ENSP00000199389	binding		f	t	189
9606.ENSP00000230771	9606.ENSP00000254322	inhibition	inhibition	f	f	158
9606.ENSP00000230771	9606.ENSP00000240139	inhibition	inhibition	f	t	161
9606.ENSP00000230771	9606.ENSP00000221138	ptmod		f	f	161
9606.ENSP00000230771	9606.ENSP00000240139	inhibition	inhibition	f	f	161
9606.ENSP00000230771	9606.ENSP00000249356	inhibition	inhibition	f	t	158
9606.ENSP00000230771	9606.ENSP00000240139	ptmod		f	f	161
9606.ENSP00000230771	9606.ENSP00000249356	inhibition	inhibition	f	f	158
9606.ENSP00000230771	9606.ENSP00000262177	inhibition	inhibition	f	t	158
9606.ENSP00000230882	9606.ENSP00000244007	activation	activation	t	t	900
9606.ENSP00000230882	9606.ENSP00000226730	activation	activation	f	f	800
9606.ENSP00000230882	9606.ENSP00000215832	catalysis		t	t	900
9606.ENSP00000230882	9606.ENSP00000204615	activation	activation	f	f	800
9606.ENSP00000230882	9606.ENSP00000215781	activation	activation	f	f	800
9606.ENSP00000230882	9606.ENSP00000225474	activation	activation	f	f	800
9606.ENSP00000230882	9606.ENSP00000239347	activation	activation	f	f	800
9606.ENSP00000230882	9606.ENSP00000231228	activation	activation	f	f	800
9606.ENSP00000230882	9606.ENSP00000228534	activation	activation	f	f	800
9606.ENSP00000230882	9606.ENSP00000229135	activation	activation	f	f	800
9606.ENSP00000230882	9606.ENSP00000232424	inhibition	inhibition	t	f	900
9606.ENSP00000230882	9606.ENSP00000231449	activation	activation	f	f	800
9606.ENSP00000230882	9606.ENSP00000231454	activation	activation	f	f	801
9606.ENSP00000230882	9606.ENSP00000250971	expression		t	f	471
9606.ENSP00000230882	9606.ENSP00000250971	activation	activation	t	f	467
9606.ENSP00000230882	9606.ENSP00000250971	expression	inhibition	t	f	471
9606.ENSP00000230882	9606.ENSP00000259555	activation	activation	f	f	800
9606.ENSP00000230882	9606.ENSP00000252723	activation	activation	f	f	800
9606.ENSP00000230882	9606.ENSP00000258743	activation	activation	f	f	800
